dataset,target_radius,method,seed,final_rauc
vehicle,2.0000,fixed,11,0.447500
vehicle,2.0000,bgr,11,0.515000
vehicle,2.0000,uniform,12,0.606500
vehicle,2.0000,fixed,12,0.564250
vehicle,2.0000,bgr,12,0.501500
vehicle,2.0000,uniform,13,0.595000
vehicle,2.0000,fixed,13,0.581250
vehicle,2.0000,bgr,13,0.526250
vehicle,2.0000,uniform,14,0.597500
vehicle,2.0000,fixed,14,0.531250
vehicle,2.0000,bgr,14,0.565750
vehicle,2.0000,uniform,15,0.461500
vehicle,2.0000,fixed,15,0.548500
vehicle,2.0000,bgr,15,0.577500
vehicle,2.0000,uniform,16,0.547750
vehicle,2.0000,fixed,16,0.565250
vehicle,2.0000,bgr,16,0.573750
vehicle,2.0000,uniform,17,0.567250
vehicle,2.0000,fixed,17,0.411500
vehicle,2.0000,bgr,17,0.532750
vehicle,2.0000,uniform,18,0.508250
vehicle,2.0000,fixed,18,0.456750
vehicle,2.0000,bgr,18,0.556750
vehicle,2.0000,uniform,19,0.519000
vehicle,2.0000,fixed,19,0.621750
vehicle,2.0000,bgr,19,0.565500
vehicle,2.0000,uniform,20,0.602750
vehicle,2.0000,fixed,20,0.563250
vehicle,2.0000,bgr,20,0.614500
vehicle,2.0000,uniform,21,0.565750
vehicle,2.0000,fixed,21,0.471000
vehicle,2.0000,bgr,21,0.533250
vehicle,2.0000,uniform,22,0.531000
vehicle,2.0000,fixed,22,0.529250
vehicle,2.0000,bgr,22,0.585500
vehicle,2.0000,uniform,23,0.522500
vehicle,2.0000,fixed,23,0.579000
vehicle,2.0000,bgr,23,0.589250
vehicle,2.0000,uniform,24,0.662250
vehicle,2.0000,fixed,24,0.517750
vehicle,2.0000,bgr,24,0.514250
vehicle,2.0000,uniform,25,0.535750
vehicle,2.0000,fixed,25,0.579750
vehicle,2.0000,bgr,25,0.540500
vehicle,2.0000,uniform,26,0.559500
vehicle,2.0000,fixed,26,0.632000
vehicle,2.0000,bgr,26,0.493500
vehicle,2.0000,uniform,27,0.505500
vehicle,2.0000,fixed,27,0.478750
vehicle,2.0000,bgr,27,0.543000
vehicle,2.0000,uniform,28,0.529750
vehicle,2.0000,fixed,28,0.622500
vehicle,2.0000,bgr,28,0.581000
vehicle,2.0000,uniform,29,0.559250
vehicle,2.0000,fixed,29,0.545500
vehicle,2.0000,bgr,29,0.512500
texture,2.0000,uniform,0,0.828750
texture,2.0000,fixed,0,0.743750
texture,2.0000,bgr,0,0.532750
texture,2.0000,uniform,1,0.312250
texture,2.0000,fixed,1,0.747250
texture,2.0000,bgr,1,0.574250
texture,2.0000,uniform,2,0.775500
texture,2.0000,fixed,2,0.737500
texture,2.0000,bgr,2,0.530250
texture,2.0000,uniform,3,0.700500
texture,2.0000,fixed,3,0.732000
texture,2.0000,bgr,3,0.616500
texture,2.0000,uniform,4,0.710000
texture,2.0000,fixed,4,0.837000
texture,2.0000,bgr,4,0.647250
texture,2.0000,uniform,5,0.717750
texture,2.0000,fixed,5,0.573500
texture,2.0000,bgr,5,0.630500
texture,2.0000,uniform,6,0.809250
texture,2.0000,fixed,6,0.755750
texture,2.0000,bgr,6,0.658750
texture,2.0000,uniform,7,0.819500
texture,2.0000,fixed,7,0.717000
texture,2.0000,bgr,7,0.647750
