seed,sigma,angle,success,steps,max_abs_pole_angle,final_abs_pole_angle
420006,0.4,1.4690526140704145,0,5,0.8446201327973029,0.8446201327973029
420006,0.4,3.1820526140704146,0,14,1.2428287270099247,1.2428287270099247
420006,0.5,4.326237921250001,0,3,0.7865096893498085,0.7865096893498085
420006,0.5,6.039237921250001,0,16,1.2711207005044713,1.2711207005044713
420006,0.5,1.4690526140704145,0,3,0.7697125779275358,0.7697125779275358
420006,0.5,3.1820526140704146,0,2,0.685573369614106,0.685573369614106
420006,0.6,4.326237921250001,0,1,0.5357726093393417,0.3978947643966533
420006,0.6,6.039237921250001,0,12,1.4823095188891413,1.4823095188891413
420006,0.6,1.4690526140704145,0,3,0.7864641470903518,0.7864641470903518
420006,0.6,3.1820526140704146,0,1,0.6955606991727068,0.6955606991727068
420006,0.7,4.326237921250001,0,1,0.6284091621412331,0.4886949333244923
420006,0.7,6.039237921250001,0,9,1.5323114342558986,1.5323114342558986
420006,0.7,1.4690526140704145,0,3,0.8020224839304638,0.8020224839304638
420006,0.7,3.1820526140704146,0,1,0.798508395210515,0.798508395210515
420006,0.8,4.326237921250001,0,1,0.7210457149431246,0.5796534578441993
420006,0.8,6.039237921250001,0,1,0.7561202004227685,0.7561202004227685
420006,0.8,1.4690526140704145,0,1,0.8159095649885351,0.7220151819799053
420006,0.8,3.1820526140704146,0,1,0.8995226227007478,0.8995226227007478
420006,0.9,4.326237921250001,0,1,0.8136822677450161,0.6709424098007044
420006,0.9,6.039237921250001,0,1,0.8543418984978083,0.8543418984978083
420006,0.9,1.4690526140704145,0,1,0.915392422178101,0.8225931384760375
420006,0.9,3.1820526140704146,0,1,0.9988308894703759,0.9988308894703759
420007,0.0,4.94427191,1,250,0.1411786845670314,8.255042067141589e-07
420007,0.0,0.37408660282041417,1,250,0.1411786845670314,8.255042067141589e-07
420007,0.0,2.0870866028204134,1,250,0.1411786845670314,8.255042067141589e-07
420007,0.0,3.8000866028204143,1,250,0.1411786845670314,8.255042067141589e-07
420007,0.1,4.94427191,1,250,0.12020313975076136,6.683014713361095e-07
420007,0.1,0.37408660282041417,1,250,0.3139691426843964,2.2593128721486435e-06
420007,0.1,2.0870866028204134,1,250,0.2020259603642851,1.4518171344374581e-06
420007,0.1,3.8000866028204143,1,250,0.058002043644964446,1.5340908897166737e-06
420007,0.2,4.94427191,1,250,0.18433064202567429,2.158441323167045e-06
420007,0.2,0.37408660282041417,0,18,1.230838755255114,1.230838755255114
420007,0.2,2.0870866028204134,1,250,0.26695893899338025,1.7780265170107274e-06
420007,0.2,3.8000866028204143,1,250,0.23538610323424042,3.4657071555406174e-06
420007,0.3,4.94427191,1,250,0.2881458351152381,2.817923733802012e-06
420007,0.3,0.37408660282041417,0,9,1.354368221639424,1.354368221639424
420007,0.3,2.0870866028204134,1,250,0.35917678877901454,1.4905798499396755e-06
420007,0.3,3.8000866028204143,1,250,0.3995984198271573,3.7549796725148563e-06
