dataset,target_radius,method,seed,final_rauc
texture,2.0000,uniform,34,0.722500
texture,2.0000,fixed,34,0.798500
texture,2.0000,bgr,34,0.692500
texture,2.0000,uniform,35,0.719750
texture,2.0000,fixed,35,0.605250
texture,2.0000,bgr,35,0.670250
texture,2.0000,uniform,36,0.797250
texture,2.0000,fixed,36,0.726500
texture,2.0000,bgr,36,0.601750
texture,2.0000,uniform,37,0.763750
texture,2.0000,fixed,37,0.812500
texture,2.0000,bgr,37,0.602250
texture,2.0000,uniform,38,0.851000
texture,2.0000,fixed,38,0.606750
texture,2.0000,bgr,38,0.642500
texture,2.0000,uniform,39,0.859750
texture,2.0000,fixed,39,0.737750
texture,2.0000,bgr,39,0.574000
texture,2.0000,uniform,40,0.710000
texture,2.0000,fixed,40,0.687000
texture,2.0000,bgr,40,0.588000
texture,2.0000,uniform,41,0.785000
texture,2.0000,fixed,41,0.697250
texture,2.0000,bgr,41,0.647000
texture,2.0000,uniform,42,0.816250
texture,2.0000,fixed,42,0.742250
texture,2.0000,bgr,42,0.749750
texture,2.0000,uniform,43,0.838500
texture,2.0000,fixed,43,0.748000
texture,2.0000,bgr,43,0.763250
texture,2.0000,uniform,44,0.695000
texture,2.0000,fixed,44,0.738500
texture,2.0000,bgr,44,0.682250
texture,2.0000,uniform,45,0.794500
texture,2.0000,fixed,45,0.767750
texture,2.0000,bgr,45,0.661500
texture,2.0000,uniform,46,0.704000
texture,2.0000,fixed,46,0.741250
texture,2.0000,bgr,46,0.679250
texture,2.0000,uniform,47,0.720250
texture,2.0000,fixed,47,0.665250
texture,2.0000,bgr,47,0.637500
texture,2.0000,uniform,48,0.801250
texture,2.0000,fixed,48,0.771000
texture,2.0000,bgr,48,0.701000
texture,2.0000,uniform,49,0.827500
texture,2.0000,fixed,49,0.678750
texture,2.0000,bgr,49,0.580000
texture,2.0000,uniform,50,0.782250
texture,2.0000,fixed,50,0.804500
texture,2.0000,bgr,50,0.765000
texture,2.0000,uniform,51,0.656750
texture,2.0000,fixed,51,0.434500
texture,2.0000,bgr,51,0.632250
texture,2.0000,uniform,52,0.791000
texture,2.0000,fixed,52,0.698500
texture,2.0000,bgr,52,0.540250
texture,2.0000,uniform,53,0.674750
texture,2.0000,fixed,53,0.803250
texture,2.0000,bgr,53,0.527750
texture,2.0000,uniform,54,0.790250
texture,2.0000,fixed,54,0.856750
texture,2.0000,bgr,54,0.669250
texture,2.0000,uniform,55,0.754250
texture,2.0000,fixed,55,0.656750
texture,2.0000,bgr,55,0.632500
texture,2.0000,uniform,56,0.746500
texture,2.0000,fixed,56,0.801500
texture,2.0000,bgr,56,0.623000
texture,2.0000,uniform,57,0.816500
texture,2.0000,fixed,57,0.700000
texture,2.0000,bgr,57,0.749000
texture,2.0000,uniform,58,0.717000
texture,2.0000,fixed,58,0.680750
texture,2.0000,bgr,58,0.630500
texture,2.0000,uniform,59,0.767000
texture,2.0000,fixed,59,0.815500
texture,2.0000,bgr,59,0.533500
mfeat-fourier,2.0000,uniform,30,0.678750
mfeat-fourier,2.0000,fixed,30,0.703500
mfeat-fourier,2.0000,bgr,30,0.660750
mfeat-fourier,2.0000,uniform,31,0.636750
mfeat-fourier,2.0000,fixed,31,0.689000
mfeat-fourier,2.0000,bgr,31,0.674250
